지점,지점명,일시,강수량(mm)
108,서울,2021-05-15 20:00,.7
108,서울,2021-05-15 21:00,.7
108,서울,2021-05-15 22:00,1.9
108,서울,2021-05-15 23:00,.6
108,서울,2021-05-16 00:00,.8
108,서울,2021-05-16 01:00,.8
108,서울,2021-05-16 02:00,.2
108,서울,2021-05-16 03:00,1.9
108,서울,2021-05-16 04:00,1
108,서울,2021-05-16 05:00,3.3
108,서울,2021-05-16 06:00,1.1
108,서울,2021-05-16 07:00,2.2
108,서울,2021-05-16 08:00,2.6
108,서울,2021-05-16 09:00,5
108,서울,2021-05-16 10:00,2.7
108,서울,2021-05-16 11:00,2.5
108,서울,2021-05-16 12:00,3.7
108,서울,2021-05-16 13:00,3.5
108,서울,2021-05-16 14:00,.8
108,서울,2021-05-16 15:00,1.4
108,서울,2021-05-16 16:00,4.8
108,서울,2021-05-16 17:00,4.3
108,서울,2021-05-16 18:00,3.5
108,서울,2021-05-16 19:00,7.2
108,서울,2021-05-16 20:00,10.7
108,서울,2021-05-16 21:00,2
108,서울,2021-05-16 22:00,1.5
108,서울,2021-05-16 23:00,0
108,서울,2021-05-17 00:00,.2
108,서울,2021-05-17 01:00,0
108,서울,2021-05-17 03:00,0
108,서울,2021-05-17 04:00,0
108,서울,2021-05-17 05:00,.2
108,서울,2021-05-17 06:00,0
108,서울,2021-05-17 07:00,.1
108,서울,2021-05-17 08:00,0
108,서울,2021-05-17 09:00,0
108,서울,2021-05-17 10:00,0
108,서울,2021-05-17 11:00,.1
108,서울,2021-05-17 12:00,1.3
108,서울,2021-05-17 13:00,.8
108,서울,2021-05-17 14:00,0
108,서울,2021-05-17 15:00,.3
108,서울,2021-05-17 16:00,.3
108,서울,2021-05-17 17:00,0
108,서울,2021-05-20 08:00,0
108,서울,2021-05-20 09:00,0
108,서울,2021-05-20 10:00,0
108,서울,2021-05-20 11:00,0
108,서울,2021-05-20 12:00,0
108,서울,2021-05-20 14:00,0
108,서울,2021-05-20 17:00,0
108,서울,2021-05-20 18:00,0
108,서울,2021-05-20 19:00,0
108,서울,2021-05-20 20:00,.1
108,서울,2021-05-20 21:00,.3
108,서울,2021-05-20 22:00,0
108,서울,2021-05-20 23:00,.2
108,서울,2021-05-21 00:00,.3
108,서울,2021-05-21 01:00,.1
108,서울,2021-05-21 02:00,1.5
108,서울,2021-05-21 03:00,.9
108,서울,2021-05-21 04:00,.9
108,서울,2021-05-21 05:00,.6
108,서울,2021-05-21 06:00,.2
108,서울,2021-05-21 07:00,.5
108,서울,2021-05-21 08:00,0
108,서울,2021-05-21 09:00,.2
108,서울,2021-05-21 10:00,0
108,서울,2021-05-21 11:00,0
108,서울,2021-05-21 12:00,0
108,서울,2021-05-21 13:00,0
108,서울,2021-05-21 14:00,0
108,서울,2021-05-21 15:00,2
108,서울,2021-05-21 16:00,0
108,서울,2021-05-22 00:00,0
108,서울,2021-05-22 01:00,0
108,서울,2021-05-22 02:00,.2
108,서울,2021-05-22 03:00,0
108,서울,2021-05-25 05:00,0
108,서울,2021-05-25 06:00,1.3
108,서울,2021-05-25 07:00,4.6
108,서울,2021-05-25 08:00,.5
108,서울,2021-05-25 09:00,1.8
108,서울,2021-05-25 10:00,.1
108,서울,2021-05-26 18:00,0
108,서울,2021-05-26 19:00,0
108,서울,2021-05-27 07:00,2.2
108,서울,2021-05-27 08:00,5.1
108,서울,2021-05-27 09:00,.6
108,서울,2021-05-27 10:00,.6
108,서울,2021-05-27 11:00,.4
108,서울,2021-05-27 12:00,0
108,서울,2021-05-27 13:00,0
108,서울,2021-05-28 03:00,0
108,서울,2021-05-28 04:00,.1
108,서울,2021-05-28 05:00,1.4
108,서울,2021-05-28 06:00,4.5
108,서울,2021-05-28 07:00,2.4
108,서울,2021-05-28 08:00,2.1
108,서울,2021-05-28 09:00,1.3
108,서울,2021-05-28 10:00,.5
108,서울,2021-05-28 11:00,0
108,서울,2021-05-29 12:00,0
108,서울,2021-05-29 13:00,0
108,서울,2021-05-29 14:00,0
108,서울,2021-05-29 15:00,.2
108,서울,2021-05-29 16:00,0
108,서울,2021-05-29 17:00,.1
108,서울,2021-05-29 18:00,0
108,서울,2021-05-29 19:00,0
108,서울,2021-05-29 20:00,0
108,서울,2021-05-30 20:00,2.1
108,서울,2021-05-30 21:00,.4
108,서울,2021-05-30 22:00,0
108,서울,2021-05-30 23:00,6.8
108,서울,2021-05-31 00:00,8.8
108,서울,2021-05-31 01:00,3.1
108,서울,2021-05-31 02:00,.9
108,서울,2021-05-31 03:00,0
108,서울,2021-05-31 04:00,0
108,서울,2021-06-01 05:00,.3
108,서울,2021-06-01 06:00,.6
108,서울,2021-06-01 07:00,0
108,서울,2021-06-01 08:00,1.3
108,서울,2021-06-01 09:00,1
108,서울,2021-06-01 16:00,0
108,서울,2021-06-01 17:00,0
108,서울,2021-06-03 11:00,0
108,서울,2021-06-03 12:00,0
108,서울,2021-06-03 13:00,.5
108,서울,2021-06-03 14:00,.5
108,서울,2021-06-03 15:00,1.7
108,서울,2021-06-03 16:00,1.8
108,서울,2021-06-03 17:00,3.3
108,서울,2021-06-03 18:00,1.2
108,서울,2021-06-03 19:00,1.2
108,서울,2021-06-03 20:00,1.5
108,서울,2021-06-03 21:00,4.8
108,서울,2021-06-03 22:00,.3
108,서울,2021-06-03 23:00,.8
108,서울,2021-06-04 00:00,.5
108,서울,2021-06-07 09:00,0
108,서울,2021-06-07 10:00,0
108,서울,2021-06-07 11:00,0
108,서울,2021-06-07 13:00,0
108,서울,2021-06-07 14:00,0
108,서울,2021-06-07 15:00,0
108,서울,2021-06-07 16:00,0
108,서울,2021-06-08 05:00,.1
108,서울,2021-06-08 06:00,0
108,서울,2021-06-10 18:00,0
108,서울,2021-06-10 19:00,0
108,서울,2021-06-10 20:00,.5
108,서울,2021-06-10 21:00,0
108,서울,2021-06-10 22:00,.2
108,서울,2021-06-10 23:00,.6
108,서울,2021-06-11 00:00,4.8
108,서울,2021-06-11 01:00,1.5
108,서울,2021-06-11 02:00,.3
108,서울,2021-06-11 03:00,2
108,서울,2021-06-11 04:00,.8
108,서울,2021-06-11 05:00,0
108,서울,2021-06-15 03:00,.1
108,서울,2021-06-15 04:00,.2
108,서울,2021-06-15 05:00,0
108,서울,2021-06-15 06:00,0
108,서울,2021-06-15 08:00,0
108,서울,2021-06-15 09:00,.2
108,서울,2021-06-15 10:00,.2
108,서울,2021-06-15 11:00,.8
108,서울,2021-06-15 12:00,.4
108,서울,2021-06-15 13:00,0
108,서울,2021-06-15 14:00,0
108,서울,2021-06-17 16:00,0
108,서울,2021-06-17 17:00,0
108,서울,2021-06-17 18:00,0
108,서울,2021-06-17 22:00,0
108,서울,2021-06-17 23:00,0
108,서울,2021-06-18 00:00,0
108,서울,2021-06-18 02:00,0
108,서울,2021-06-18 03:00,.1
108,서울,2021-06-18 04:00,.2
108,서울,2021-06-18 05:00,.8
108,서울,2021-06-18 06:00,1
108,서울,2021-06-18 07:00,1.5
108,서울,2021-06-18 08:00,.8
108,서울,2021-06-18 09:00,.8
108,서울,2021-06-18 10:00,.4
108,서울,2021-06-18 11:00,.4
108,서울,2021-06-18 12:00,.3
108,서울,2021-06-18 13:00,0
108,서울,2021-06-19 00:00,0
108,서울,2021-06-22 03:00,0
108,서울,2021-06-22 04:00,0
108,서울,2021-06-22 15:00,0
108,서울,2021-06-22 19:00,0
108,서울,2021-06-22 21:00,0
108,서울,2021-06-23 16:00,7.4
108,서울,2021-06-23 17:00,.1
108,서울,2021-06-26 02:00,0
108,서울,2021-06-26 03:00,.1
108,서울,2021-06-26 04:00,1.3
108,서울,2021-06-26 05:00,2.2
108,서울,2021-06-26 06:00,.7
108,서울,2021-06-26 07:00,.1
108,서울,2021-06-26 08:00,0
108,서울,2021-06-26 09:00,0
108,서울,2021-06-26 10:00,0
108,서울,2021-06-26 11:00,0
108,서울,2021-06-26 12:00,0
108,서울,2021-06-26 13:00,0
108,서울,2021-06-26 14:00,.1
108,서울,2021-06-27 19:00,30.2
108,서울,2021-06-27 20:00,8
108,서울,2021-06-27 21:00,0
108,서울,2021-06-27 22:00,0
108,서울,2021-06-28 08:00,0
108,서울,2021-06-28 16:00,0
108,서울,2021-06-28 17:00,0
108,서울,2021-06-28 19:00,.1
108,서울,2021-06-29 14:00,0
108,서울,2021-06-29 17:00,7.5
108,서울,2021-06-29 18:00,.5
108,서울,2021-06-30 12:00,0
108,서울,2021-06-30 13:00,6
108,서울,2021-06-30 14:00,0
108,서울,2021-07-03 15:00,0
108,서울,2021-07-03 16:00,1.4
108,서울,2021-07-03 17:00,4.3
108,서울,2021-07-03 18:00,13.6
108,서울,2021-07-03 19:00,10.6
108,서울,2021-07-03 20:00,6.4
108,서울,2021-07-03 21:00,10.8
108,서울,2021-07-03 22:00,2.4
108,서울,2021-07-03 23:00,4.8
108,서울,2021-07-04 00:00,5.7
108,서울,2021-07-04 01:00,3
108,서울,2021-07-04 02:00,4.3
108,서울,2021-07-04 03:00,.7
108,서울,2021-07-04 04:00,1.2
108,서울,2021-07-04 05:00,3.3
108,서울,2021-07-04 06:00,1.5
108,서울,2021-07-04 07:00,1.8
108,서울,2021-07-04 08:00,1.5
108,서울,2021-07-04 09:00,1.2
108,서울,2021-07-04 10:00,.6
108,서울,2021-07-04 11:00,.3
108,서울,2021-07-04 12:00,.5
108,서울,2021-07-04 13:00,.4
108,서울,2021-07-04 14:00,.8
108,서울,2021-07-04 15:00,0
108,서울,2021-07-04 16:00,.3
108,서울,2021-07-04 17:00,0
108,서울,2021-07-04 18:00,0
108,서울,2021-07-04 19:00,0
108,서울,2021-07-07 04:00,0
108,서울,2021-07-07 05:00,0
108,서울,2021-07-07 21:00,4.6
108,서울,2021-07-07 22:00,8.1
108,서울,2021-07-07 23:00,0
108,서울,2021-07-08 00:00,0
108,서울,2021-07-08 01:00,2.6
108,서울,2021-07-08 02:00,.3
108,서울,2021-07-08 14:00,0
108,서울,2021-07-08 15:00,0
108,서울,2021-07-09 10:00,0
108,서울,2021-07-09 12:00,0
108,서울,2021-07-10 04:00,0
108,서울,2021-07-10 05:00,0
108,서울,2021-07-10 06:00,.2
108,서울,2021-07-10 07:00,0
108,서울,2021-07-10 08:00,.1
108,서울,2021-07-10 10:00,0
108,서울,2021-07-10 11:00,.2
108,서울,2021-07-11 06:00,0
108,서울,2021-07-11 07:00,.3
108,서울,2021-07-11 08:00,.1
108,서울,2021-07-11 09:00,0
108,서울,2021-07-11 11:00,0
108,서울,2021-07-11 12:00,0
108,서울,2021-07-11 13:00,0
108,서울,2021-07-15 02:00,0
108,서울,2021-07-15 17:00,0
108,서울,2021-07-15 19:00,0
108,서울,2021-07-15 20:00,0
108,서울,2021-07-17 19:00,0
108,서울,2021-07-19 14:00,0
108,서울,2021-07-19 15:00,64.7
108,서울,2021-07-19 16:00,1.7
108,서울,2021-07-19 17:00,.3
108,서울,2021-07-19 18:00,.7
108,서울,2021-07-19 20:00,0
108,서울,2021-07-19 21:00,0
108,서울,2021-07-20 16:00,0
108,서울,2021-07-20 17:00,0
108,서울,2021-07-20 18:00,0
108,서울,2021-07-28 14:00,0
108,서울,2021-07-28 15:00,0
108,서울,2021-07-28 16:00,0
108,서울,2021-07-28 17:00,0
108,서울,2021-07-31 02:00,.6
108,서울,2021-07-31 03:00,2.4
108,서울,2021-07-31 04:00,0
108,서울,2021-08-01 06:00,0
108,서울,2021-08-01 07:00,0
108,서울,2021-08-01 08:00,0
108,서울,2021-08-01 09:00,0
108,서울,2021-08-01 10:00,4.4
108,서울,2021-08-01 11:00,.7
108,서울,2021-08-01 12:00,0
108,서울,2021-08-01 13:00,0
108,서울,2021-08-01 14:00,1.1
108,서울,2021-08-01 15:00,.2
108,서울,2021-08-01 16:00,0
108,서울,2021-08-01 17:00,0
108,서울,2021-08-01 18:00,0
108,서울,2021-08-01 19:00,0
108,서울,2021-08-01 20:00,8
108,서울,2021-08-01 21:00,3.5
108,서울,2021-08-01 22:00,1.2
108,서울,2021-08-01 23:00,1.2
108,서울,2021-08-02 00:00,.7
108,서울,2021-08-02 01:00,0
108,서울,2021-08-02 04:00,0
108,서울,2021-08-02 05:00,0
108,서울,2021-08-02 06:00,.3
108,서울,2021-08-02 07:00,0
108,서울,2021-08-02 08:00,.3
108,서울,2021-08-02 09:00,1.1
108,서울,2021-08-02 10:00,0
108,서울,2021-08-02 12:00,0
108,서울,2021-08-02 13:00,0
108,서울,2021-08-02 14:00,0
108,서울,2021-08-03 17:00,0
108,서울,2021-08-08 15:00,0
108,서울,2021-08-08 16:00,11.5
108,서울,2021-08-08 17:00,.9
108,서울,2021-08-08 18:00,0
108,서울,2021-08-08 19:00,.1
108,서울,2021-08-08 20:00,.2
108,서울,2021-08-11 08:00,0
108,서울,2021-08-11 09:00,0
108,서울,2021-08-12 19:00,0
108,서울,2021-08-12 20:00,0
108,서울,2021-08-16 20:00,0
108,서울,2021-08-16 21:00,0
108,서울,2021-08-16 22:00,0
108,서울,2021-08-17 18:00,0
108,서울,2021-08-17 19:00,.3
108,서울,2021-08-17 20:00,2.8
108,서울,2021-08-17 21:00,4.4
108,서울,2021-08-17 22:00,1.8
108,서울,2021-08-17 23:00,0
108,서울,2021-08-18 05:00,0
108,서울,2021-08-18 08:00,2.2
108,서울,2021-08-18 09:00,2.3
108,서울,2021-08-18 10:00,1.1
108,서울,2021-08-18 11:00,0
108,서울,2021-08-20 04:00,0
108,서울,2021-08-20 23:00,0
108,서울,2021-08-21 00:00,0
108,서울,2021-08-21 07:00,0
108,서울,2021-08-21 08:00,.3
108,서울,2021-08-21 09:00,.5
108,서울,2021-08-21 10:00,5.1
108,서울,2021-08-21 11:00,7
108,서울,2021-08-21 12:00,12.5
108,서울,2021-08-21 13:00,22.4
108,서울,2021-08-21 14:00,12.8
108,서울,2021-08-21 17:00,0
108,서울,2021-08-21 18:00,.8
108,서울,2021-08-21 19:00,1.3
108,서울,2021-08-21 20:00,0
108,서울,2021-08-21 21:00,.1
108,서울,2021-08-22 01:00,0
108,서울,2021-08-22 02:00,0
108,서울,2021-08-23 12:00,0
108,서울,2021-08-23 13:00,.3
108,서울,2021-08-23 14:00,.7
108,서울,2021-08-23 15:00,.9
108,서울,2021-08-23 16:00,1
108,서울,2021-08-23 17:00,.8
108,서울,2021-08-23 18:00,.3
108,서울,2021-08-23 19:00,1.3
108,서울,2021-08-23 20:00,1.1
108,서울,2021-08-23 21:00,1
108,서울,2021-08-23 22:00,0
108,서울,2021-08-23 23:00,0
108,서울,2021-08-24 00:00,0
108,서울,2021-08-24 03:00,0
108,서울,2021-08-24 04:00,.2
108,서울,2021-08-24 05:00,.3
108,서울,2021-08-24 06:00,0
108,서울,2021-08-24 07:00,.2
108,서울,2021-08-24 08:00,.1
108,서울,2021-08-24 09:00,0
108,서울,2021-08-24 10:00,1.3
108,서울,2021-08-24 12:00,.7
108,서울,2021-08-24 13:00,2.6
108,서울,2021-08-24 14:00,2
108,서울,2021-08-24 15:00,0
108,서울,2021-08-24 16:00,.2
108,서울,2021-08-24 17:00,1.2
108,서울,2021-08-24 19:00,1.2
108,서울,2021-08-24 20:00,.5
108,서울,2021-08-24 21:00,0
108,서울,2021-08-25 02:00,0
108,서울,2021-08-25 03:00,.3
108,서울,2021-08-25 04:00,0
108,서울,2021-08-25 08:00,0
108,서울,2021-08-25 11:00,0
108,서울,2021-08-25 12:00,0
108,서울,2021-08-25 13:00,0
108,서울,2021-08-25 14:00,0
108,서울,2021-08-26 16:00,.7
108,서울,2021-08-26 19:00,0
108,서울,2021-08-26 20:00,0
108,서울,2021-08-27 06:00,0
108,서울,2021-08-27 07:00,0
108,서울,2021-08-27 08:00,0
108,서울,2021-08-27 09:00,.1
108,서울,2021-08-27 10:00,.1
108,서울,2021-08-27 11:00,0
108,서울,2021-08-27 12:00,0
108,서울,2021-08-27 14:00,.2
108,서울,2021-08-27 15:00,.5
108,서울,2021-08-27 16:00,0
108,서울,2021-08-27 17:00,0
108,서울,2021-08-27 18:00,0
108,서울,2021-08-27 19:00,0
108,서울,2021-08-29 01:00,0
108,서울,2021-08-29 02:00,.6
108,서울,2021-08-29 03:00,.1
108,서울,2021-08-29 05:00,0
108,서울,2021-08-29 06:00,0
108,서울,2021-08-29 07:00,.2
108,서울,2021-08-30 11:00,0
108,서울,2021-08-30 13:00,0
108,서울,2021-08-30 14:00,0
108,서울,2021-08-31 08:00,0
108,서울,2021-08-31 09:00,.1
108,서울,2021-08-31 10:00,0
108,서울,2021-08-31 11:00,0
108,서울,2021-08-31 12:00,.3
108,서울,2021-08-31 13:00,9.3
108,서울,2021-08-31 14:00,8.9
108,서울,2021-08-31 15:00,11.6
108,서울,2021-08-31 16:00,10
108,서울,2021-08-31 17:00,6.8
108,서울,2021-08-31 18:00,7.1
108,서울,2021-08-31 19:00,3.8
108,서울,2021-08-31 20:00,1.6
108,서울,2021-08-31 21:00,3.6
108,서울,2021-08-31 22:00,2.1
108,서울,2021-08-31 23:00,7.8
108,서울,2021-09-01 00:00,4.4
108,서울,2021-09-01 01:00,.8
108,서울,2021-09-01 07:00,0
108,서울,2021-09-01 08:00,0
108,서울,2021-09-01 09:00,0
108,서울,2021-09-01 10:00,0
108,서울,2021-09-01 11:00,0
108,서울,2021-09-06 15:00,0
108,서울,2021-09-06 16:00,0
108,서울,2021-09-06 17:00,0
108,서울,2021-09-06 18:00,0
108,서울,2021-09-06 19:00,0
108,서울,2021-09-06 20:00,1.5
108,서울,2021-09-06 21:00,3.1
108,서울,2021-09-06 22:00,2.4
108,서울,2021-09-06 23:00,2.9
108,서울,2021-09-07 00:00,2.1
108,서울,2021-09-07 01:00,1.2
108,서울,2021-09-07 02:00,.4
108,서울,2021-09-07 03:00,1
108,서울,2021-09-07 04:00,1.5
108,서울,2021-09-07 05:00,2.6
108,서울,2021-09-07 06:00,1.8
108,서울,2021-09-07 07:00,.7
108,서울,2021-09-07 08:00,1
108,서울,2021-09-07 09:00,1.5
108,서울,2021-09-07 10:00,5.9
108,서울,2021-09-07 11:00,.9
108,서울,2021-09-07 12:00,2
108,서울,2021-09-07 13:00,3.5
108,서울,2021-09-07 14:00,.1
108,서울,2021-09-07 15:00,.3
108,서울,2021-09-07 16:00,.2
108,서울,2021-09-07 18:00,0
108,서울,2021-09-07 19:00,1.3
108,서울,2021-09-07 20:00,1
108,서울,2021-09-07 21:00,1.4
108,서울,2021-09-07 22:00,.7
108,서울,2021-09-07 23:00,.3
108,서울,2021-09-08 00:00,.3
108,서울,2021-09-08 01:00,.2
108,서울,2021-09-08 02:00,.4
108,서울,2021-09-08 03:00,.5
108,서울,2021-09-08 04:00,.2
108,서울,2021-09-08 05:00,.3
108,서울,2021-09-08 06:00,0
108,서울,2021-09-08 07:00,0
108,서울,2021-09-21 01:00,4.7
108,서울,2021-09-21 02:00,10.6
108,서울,2021-09-21 03:00,.7
108,서울,2021-09-21 04:00,6
108,서울,2021-09-21 05:00,.6
108,서울,2021-09-21 06:00,10
108,서울,2021-09-21 07:00,6.7
108,서울,2021-09-21 08:00,1.3
108,서울,2021-09-21 09:00,0
108,서울,2021-09-21 10:00,0
108,서울,2021-09-21 11:00,1
108,서울,2021-09-21 23:00,0
108,서울,2021-09-22 00:00,26.5
108,서울,2021-09-22 01:00,4.2
